ItemID,Percentage1,Percentage2,Percentage3,Percentage4,Percentage5,PercentageHC1,PercentageHC2,PercentageHC3,PercentageHC4,PercentageHC5,,Phase,,Rank,FEPV,FHCEVP,P1max,P2max,P3max,P4max,P5max,P1maxHC,P2maxHC,P3maxHC,P4maxHC,P5maxHC,EPV
30872,,,,,,,,,,,Owl,3,Off Hand,2,81,61,56,56,81,81,81,49,49,55,61,61,80.76
30872,,,,,,,,,,,Owl,3,Off Hand,2,81,61,56,56,81,81,81,49,49,55,61,61,80.76
32270,,,,,,,,,,,Dest,3,Wrist,2,91,61,70,70,91,91,116,70,70,70,91,91,90.253
32270,,,,,,,,,,,Dest,3,Wrist,2,91,61,70,70,91,91,116,70,70,70,91,91,90.253
30015,,,,,,,,,,,Owl,2,Neck,2,62,62,69,69,79,79,90,55,55,62,62,67,61.48
27683,,,,,,,,,,,Arc,1,Trinket,2,62,62,62,62,67,67,85,62,62,62,62,62,61.489
27683,,,,,,,,,,,Arc,1,Trinket,2,62,62,62,62,67,67,85,62,62,62,62,62,61.489
33281,,,,,,,,,,,Shad,4,Neck,2,62,62,51,51,62,62,84,51,51,51,53,62,61.578
29387,,,,,,,,,,,Prot,1,Trinket,2,62,62,76,104,104,104,104,76,76,104,104,104,61.7487
30050,,,,,,,,,,,Aff,2,Feet,2,88,62,79,88,88,88,150,79,79,79,88,88,87.223
30050,,,,,,,,,,,Aff,2,Feet,2,88,62,79,88,88,88,150,79,79,79,88,88,87.223
32270,,,,,,,,,,,Fire,3,Wrist,2,90,62,72,73,90,90,111,72,72,73,84,84,89.92
28795,,,,,,,,,,,Arms,1,Wrist,2,63,63,63,69,71,71,107,63,63,63,63,63,62.08
30028,,,,,,,,,,,Tank,2,Ring,2,63,63,61,63,71,71,89,61,61,63,71,71,62.42
30109,,,,,,,,,,,Dest,2,Ring,2,63,63,70,70,101,118,127,61,61,63,101,101,62.553
30684,,,,,,,,,,,Fire,1,Wrist,2,63,63,72,73,90,90,111,72,72,73,84,84,62.722
32323,,,,,,,,,,,Prot,3,Back,2,75,63,68,68,75,81,104,68,68,68,68,70,74.035
29023,,,,,,,,,,,Arms,1,Shoulders,2,76,63,89,89,102,102,116,75,75,88,102,102,75.734
28507,,,,,,,,,,,Aff,1,Hands,2,83,63,98,98,98,98,159,78,78,78,78,83,82.842
28507,,,,,,,,,,,Aff,1,Hands,2,83,63,98,98,98,98,159,78,78,78,78,83,82.842
32331,,,,,,,,,,,Owl,3,Back,2,64,64,60,60,64,64,90,54,54,54,64,64,63.08
29992,,,,,,,,,,,Tank,2,Back,2,64,64,56,64,64,67,84,56,56,64,64,65,63.1
29992,,,,,,,,,,,Tank,2,Back,2,64,64,56,64,64,67,84,56,56,64,64,65,63.1
31856,,,,,,,,,,,Tank,2,Trinket,2,64,64,60,68,68,68,68,60,60,68,68,68,63.2
31856,,,,,,,,,,,Tank,2,Trinket,2,64,64,60,68,68,68,68,60,60,68,68,68,63.2
31856,,,,,,,,,,,Tank,2,Trinket,2,64,64,60,68,68,68,68,60,60,68,68,68,63.2
31856,,,,,,,,,,,Tank,2,Trinket,2,64,64,60,68,68,68,68,60,60,68,68,68,63.2
32586,,,,,,,,,,,Shad,3,Wrist,2,64,64,59,59,64,64,75,59,59,59,64,64,63.24
30909,,,,,,,,,,,Ele,3,Off Hand,2,64,64,49,58,70,70,84,49,49,58,64,64,63.4
30909,,,,,,,,,,,Ele,3,Off Hand,2,64,64,49,58,70,70,84,49,49,58,64,64,63.4
28765,,,,,,,,,,,Tree,1,Back,2,64,64,91,91,91,91,91,71,71,91,91,91,63.4
32591,,,,,,,,,,,Arms,3,Neck,2,64,64,59,59,72,72,80,44,44,54,64,64,63.49
32591,,,,,,,,,,,Arms,3,Neck,2,64,64,59,59,72,72,80,44,44,54,64,64,63.49
32335,,,,,,,,,,,Arms,3,Ring,2,64,64,56,64,74,74,89,47,47,47,64,69,63.6
29925,,,,,,,,,,,Tank,2,Back,2,64,64,56,64,64,67,84,56,56,64,64,65,63.7
29296,,,,,,,,,,,Tank,3,Ring,2,64,64,61,63,71,71,89,61,61,63,71,71,63.9
30872,,,,,,,,,,,Ele,3,Off Hand,2,70,64,49,58,70,70,84,49,49,58,64,64,69.2
34919,,,,,,,,,,,Aff,5,Feet,2,89,64,79,88,88,88,150,79,79,79,88,88,88.563
28795,,,,,,,,,,,Fury,1,Wrist,2,65,65,65,70,73,73,113,65,65,65,72,72,64.08
30735,,,,,,,,,,,Dest,1,Back,2,65,65,75,75,101,101,123,65,65,65,85,85,64.166
33588,,,,,,,,,,,Ele,4,Wrist,2,65,65,59,59,74,74,91,59,59,59,74,74,64.22
28766,,,,,,,,,,,Aff,1,Back,1,60,34,60,60,81,81,96,50,50,50,65,65,59.959
28766,,,,,,,,,,,Aff,1,Back,3,60,34,60,60,81,81,96,50,50,50,65,65,59.959
29992,,,,,,,,,,,Dest,2,Back,2,65,65,75,75,101,101,123,65,65,65,85,85,64.311
30015,,,,,,,,,,,Ele,2,Neck,2,65,65,61,65,70,72,99,61,61,65,65,72,64.36
32239,,,,,,,,,,,Arc,3,Feet,2,65,65,50,53,65,67,94,50,50,53,65,67,64.387
28753,,,,,,,,,,,Fire,1,Ring,2,65,65,70,70,107,111,119,65,65,67,96,96,64.644
33484,,,,,,,,,,,Fury,4,Back,2,65,65,58,58,68,68,99,58,58,58,58,65,64.95
27473,,,,,,,,,,,Ele,1,Shoulders,2,65,65,73,81,98,98,136,73,73,81,98,98,64.99
34204,,,,,,,,,,,Arc,5,Neck,2,69,65,41,42,50,68,73,41,41,42,50,68,68.389
30863,,,,,,,,,,,Fury,3,Wrist,2,73,65,65,70,73,73,113,65,65,65,72,72,72.25
33497,,,,,,,,,,,Shad,4,Ring,2,79,65,44,44,72,79,81,38,38,41,72,72,78.0236
28967,,,,,,,,,,,Aff,1,Shoulders,2,85,65,85,97,112,112,131,75,75,79,95,95,84.716
33497,,,,,,,,,,,Owl,4,Ring,2,87,65,61,61,83,87,92,61,61,61,73,73,86.02
32335,,,,,,,,,,,Fury,3,Ring,2,66,66,57,65,76,76,97,50,50,54,66,74,65.16
33921,,,,,,,,,,,Tank,3,Neck,2,66,66,59,70,70,70,73,59,59,70,70,70,65.3
33921,,,,,,,,,,,Tank,3,Neck,2,66,66,59,70,70,70,73,59,59,70,70,70,65.3
32366,,,,,,,,,,,Ret,3,Feet,2,66,66,51,55,67,67,112,51,51,55,66,66,65.6544
32366,,,,,,,,,,,Ret,3,Feet,2,66,66,51,55,67,67,112,51,51,55,66,66,65.6544
34196,,,,,,,,,,,Fury,5,Ranged,2,67,67,33,34,34,44,69,33,33,34,34,44,66.075
32331,,,,,,,,,,,Ele,3,Back,2,67,67,56,56,69,69,100,56,56,56,69,69,66.14
32331,,,,,,,,,,,Ele,3,Back,2,67,67,56,56,69,69,100,56,56,56,69,69,66.14
32234,,,,,,,,,,,Ret,3,Hands,2,67,67,58,66,68,68,90,58,58,66,68,68,66.523
32234,,,,,,,,,,,Ret,3,Hands,2,67,67,58,66,68,68,90,58,58,66,68,68,66.523
29302,,,,,,,,,,,Fire,2,Ring,2,67,67,70,70,107,111,119,65,65,67,96,96,66.616
33357,,,,,,,,,,,Arc,4,Feet,2,67,67,50,53,65,67,94,50,50,53,65,67,66.732
23206,,,,,,,,,,,Fury,1,Trinket,2,67,67,168,168,168,168,168,168,168,168,168,168,66.75
30739,,,,,,,,,,,Ret,1,Legs,2,72,67,73,77,90,90,127,73,73,77,90,90,71.7237
30730,,,,,,,,,,,Ret,1,Chest,2,73,67,78,84,91,91,122,71,71,79,83,83,72.7648
30024,,,,,,,,,,,Owl,2,Shoulders,2,89,67,78,99,113,113,125,78,78,82,101,101,88.22
30888,,,,,,,,,,,Arc,3,Waist,2,68,68,59,59,78,78,97,59,59,59,78,78,67.085
30888,,,,,,,,,,,Arc,3,Waist,2,68,68,59,59,78,78,97,59,59,59,78,78,67.085
29918,,,,,,,,,,,Dest,2,Wrist,2,68,68,70,70,91,91,116,70,70,70,91,91,67.127
29385,,,,,,,,,,,Prot,1,Back,2,68,68,68,68,75,81,104,68,68,68,68,70,67.17
24121,,,,,,,,,,,Dest,1,Neck,2,68,68,85,85,96,96,124,68,68,76,88,88,67.42988
29294,,,,,,,,,,,Prot,2,Ring,2,68,68,67,72,91,91,122,59,59,68,85,85,67.447
32265,,,,,,,,,,,Ret,3,Waist,2,68,68,57,91,91,91,124,57,57,91,91,91,67.6884
32265,,,,,,,,,,,Ret,3,Waist,2,68,68,57,91,91,91,124,57,57,91,91,91,67.6884
28755,,,,,,,,,,,Fury,1,Shoulders,2,76,68,89,93,107,107,126,81,81,93,107,107,75.95
30866,,,,,,,,,,,Arms,3,Shoulders,2,93,68,89,89,102,102,116,75,75,88,102,102,92.08
30866,,,,,,,,,,,Arms,3,Shoulders,2,93,68,89,89,102,102,116,75,75,88,102,102,92.08
32524,,,,,,,,,,,Ele,3,Back,2,69,69,56,56,69,69,100,56,56,56,69,69,68.07
33496,,,,,,,,,,,Arms,4,Ring,2,69,69,56,64,74,74,89,47,47,47,64,69,68.123
23206,,,,,,,,,,,Arms,1,Trinket,2,69,69,89,160,160,160,160,89,89,160,160,160,68.175
28799,,,,,,,,,,,Shad,1,Waist,2,69,69,79,98,98,98,107,79,79,80,90,90,68.612
31059,,,,,,,,,,,Arc,3,Shoulders,2,69,69,54,63,80,80,99,54,54,63,80,80,68.666
32591,,,,,,,,,,,Fury,3,Neck,2,69,69,60,60,74,74,102,47,47,55,69,69,68.775
32591,,,,,,,,,,,Fury,3,Neck,2,69,69,60,60,74,74,102,47,47,55,69,69,68.775
28588,,,,,,,,,,,Holy,1,Ranged,2,69,69,73,73,73,113,113,69,69,69,69,87,68.851
30725,,,,,,,,,,,Owl,1,Hands,2,93,69,93,93,104,104,145,92,92,92,92,92,93
30725,,,,,,,,,,,Owl,1,Hands,2,93,69,93,93,104,104,145,92,92,92,92,92,93
32581,,,,,,,,,,,Ret,3,Shoulders,2,70,70,61,70,70,70,87,57,57,70,70,70,69.0203
32581,,,,,,,,,,,Ret,3,Shoulders,2,70,70,61,70,70,70,87,57,57,70,70,70,69.0203
32586,,,,,,,,,,,Aff,3,Wrist,2,70,70,55,55,73,73,91,55,55,55,70,70,69.069
32586,,,,,,,,,,,Aff,3,Wrist,2,70,70,55,55,73,73,91,55,55,55,70,70,69.069
28517,,,,,,,,,,,Ele,1,Feet,2,70,70,79,79,87,87,124,79,79,79,87,87,69.17
30735,,,,,,,,,,,Fire,1,Back,2,70,70,75,75,83,83,116,70,70,70,83,83,69.484
30735,,,,,,,,,,,Fire,1,Back,2,70,70,75,75,83,83,116,70,70,70,83,83,69.484
28765,,,,,,,,,,,Heal,1,Back,2,70,70,89,131,131,131,131,75,75,131,131,131,69.75
33497,,,,,,,,,,,Aff,4,Ring,2,96,70,56,56,85,96,102,46,46,49,78,78,95.508
28517,,,,,,,,,,,Owl,1,Feet,2,71,71,79,86,99,99,107,79,79,79,99,99,70.14
33466,,,,,,,,,,,Ele,4,Neck,2,71,71,61,65,70,72,99,61,61,65,65,72,70.2
29077,,,,,,,,,,,Arc,1,Chest,2,71,71,75,88,98,98,137,75,75,85,95,95,70.279
31329,,,,,,,,,,,Tree,1,Back,2,71,71,91,91,91,91,91,71,71,91,91,91,70.4
33489,,,,,,,,,,,Arc,4,Shoulders,2,71,71,54,63,80,80,99,54,54,63,80,80,70.55
29297,,,,,,,,,,,Tank,3,Ring,2,71,71,61,63,71,71,89,61,61,63,71,71,70.55
34230,,,,,,,,,,,Arc,5,Ring,2,71,71,37,38,66,66,72,37,37,38,66,66,70.828
28789,,,,,,,,,,,Owl,1,Trinket,2,71,71,85,85,109,109,109,85,85,85,85,88,71
34195,,,,,,,,,,,Ret,5,Shoulders,2,78,71,61,70,70,70,87,57,57,70,70,70,77.8191
32497,,,,,,,,,,,Prot,3,Ring,2,91,71,67,72,91,91,122,59,59,68,85,85,90.552
28741,,,,,,,,,,,Arms,1,Legs,2,100,71,101,108,147,147,177,88,88,108,147,147,99.792
30082,,,,,,,,,,,BM,2,One Hand,2,101,71,93,104,114,126,153,93,93,93,114,126,100.75
29381,,,,,,,,,,,Enh,1,Neck,2,102,71,118,118,148,148,167,94,94,110,117,117,101.232
29341,,,,,,,,,,,Aff,1,Chest,2,105,71,106,156,156,156,185,97,97,117,117,117,104.072
32527,,,,,,,,,,,Shad,3,Ring,2,72,72,44,44,72,79,81,38,38,41,72,72,71.24
30684,,,,,,,,,,,Fire,1,Wrist,2,72,72,72,73,90,90,111,72,72,73,84,84,71.39
28609,,,,,,,,,,,Tree,1,Neck,2,72,72,89,89,89,97,97,72,72,88,88,97,71.5
32574,,,,,,,,,,,Fury,3,Wrist,2,72,72,65,70,73,73,113,65,65,65,72,72,71.51
32574,,,,,,,,,,,Fury,3,Wrist,2,72,72,65,70,73,73,113,65,65,65,72,72,71.51
28594,,,,,,,,,,,Arc,1,Legs,2,72,72,76,78,95,98,131,72,72,78,90,98,71.585
30049,,,,,,,,,,,Fire,2,Off Hand,2,72,72,76,76,105,105,105,76,76,76,79,79,71.678
30101,,,,,,,,,,,Ret,2,Chest,2,80,72,78,84,91,91,122,71,71,79,83,83,79.9414
32338,,,,,,,,,,,Aff,3,Shoulders,2,99,72,85,97,112,112,131,75,75,79,95,95,98.079
32338,,,,,,,,,,,Aff,3,Shoulders,2,99,72,85,97,112,112,131,75,75,79,95,95,98.079
32247,,,,,,,,,,,Dest,3,Ring,2,101,72,70,70,101,118,127,61,61,63,101,101,100.973
33973,,,,,,,,,,,Owl,4,Shoulders,2,103,72,78,99,113,113,125,78,78,82,101,101,102.94
34242,,,,,,,,,,,Tank,5,Back,2,73,73,56,64,64,67,84,56,56,64,64,65,72.15
30163,,,,,,,,,,,Shad,2,Shoulders,2,73,73,75,75,85,85,113,75,75,75,85,85,72.1795
34179,,,,,,,,,,,Shad,5,Off Hand,2,73,73,51,51,62,62,73,51,51,51,51,56,72.302
29170,,,,,,,,,,,Tree,1,Off Hand,2,73,73,78,90,90,90,90,78,78,90,90,90,72.4
29170,,,,,,,,,,,Tree,1,Off Hand,2,73,73,78,90,90,90,90,78,78,90,90,90,72.4
34178,,,,,,,,,,,Tank,5,Neck,2,73,73,59,70,70,70,73,59,59,70,70,70,72.5
30081,,,,,,,,,,,Arms,2,Feet,2,73,73,70,76,98,98,121,67,67,73,91,91,72.52
30675,,,,,,,,,,,Aff,1,Waist,2,73,73,78,122,122,122,142,78,78,89,97,97,72.522
30680,,,,,,,,,,,Aff,1,Feet,2,73,73,79,88,88,88,150,79,79,79,88,88,72.522
29305,,,,,,,,,,,Owl,3,Ring,2,73,73,61,61,83,87,92,61,61,61,73,73,72.9
32266,,,,,,,,,,,Prot,3,Ring,2,86,73,67,72,91,91,122,59,59,68,85,85,85.778
32266,,,,,,,,,,,Prot,3,Ring,2,86,73,67,72,91,91,122,59,59,68,85,85,85.778
32586,,,,,,,,,,,Ele,3,Wrist,2,74,74,59,59,74,74,91,59,59,59,74,74,73.4
33496,,,,,,,,,,,Fury,4,Ring,2,74,74,57,65,76,76,97,50,50,54,66,74,73.62
30067,,,,,,,,,,,Ele,2,Feet,2,74,74,79,79,87,87,124,79,79,79,87,87,73.81
28763,,,,,,,,,,,Tree,1,Ring,2,74,74,88,106,106,106,106,75,75,82,82,82,74
30725,,,,,,,,,,,Ele,1,Hands,2,81,74,81,81,92,92,131,75,75,75,85,85,80.3
30064,,,,,,,,,,,Ele,2,Waist,2,82,74,81,96,110,110,125,81,81,89,110,110,81.87
30872,,,,,,,,,,,Dest,3,Off Hand,2,101,74,71,71,101,101,103,71,71,71,74,77,100.123
32590,,,,,,,,,,,Dest,3,Back,2,101,74,75,75,101,101,123,65,65,65,85,85,100.761
28780,,,,,,,,,,,Ele,1,Hands,2,75,75,81,81,92,92,131,75,75,75,85,85,74.02
28780,,,,,,,,,,,Ele,1,Hands,2,75,75,81,81,92,92,131,75,75,75,85,85,74.02
29951,,,,,,,,,,,Fury,2,Feet,2,75,75,70,77,99,99,140,67,67,75,94,94,74.19
31329,,,,,,,,,,,Heal,1,Back,2,75,75,89,131,131,131,131,75,75,131,131,131,74.25
28609,,,,,,,,,,,Heal,1,Neck,2,75,75,94,118,140,143,143,75,75,103,103,143,74.25
29305,,,,,,,,,,,Ele,3,Ring,2,75,75,63,63,82,82,99,63,63,63,82,82,74.97
30736,,,,,,,,,,,Tree,1,Ring,2,75,75,88,106,106,106,106,75,75,82,82,82,75
33497,,,,,,,,,,,Ele,4,Ring,2,81,75,63,63,82,82,99,63,63,63,82,82,80.43
31070,,,,,,,,,,,Shad,3,Shoulders,2,84,75,75,75,85,85,113,75,75,75,85,85,83.9559
31070,,,,,,,,,,,Shad,3,Shoulders,2,84,75,75,75,85,85,113,75,75,75,85,85,83.9559
30064,,,,,,,,,,,Shad,2,Waist,2,94,75,79,98,98,98,107,79,79,80,90,90,93.3908
30064,,,,,,,,,,,Shad,2,Waist,2,94,75,79,98,98,98,107,79,79,80,90,90,93.3908
30064,,,,,,,,,,,Shad,2,Waist,2,94,75,79,98,98,98,107,79,79,80,90,90,93.3908
28830,,,,,,,,,,,Prot,1,Trinket,2,76,76,76,104,104,104,104,76,76,104,104,104,75.13
28830,,,,,,,,,,,Prot,1,Trinket,2,76,76,76,104,104,104,104,76,76,104,104,104,75.13
28830,,,,,,,,,,,Prot,1,Trinket,2,76,76,76,104,104,104,104,76,76,104,104,104,75.13
28830,,,,,,,,,,,Prot,1,Trinket,2,76,76,76,104,104,104,104,76,76,104,104,104,75.13
28765,,,,,,,,,,,Resto,1,Back,2,76,76,90,144,144,144,144,79,79,144,144,144,75.46
28828,,,,,,,,,,,Arms,1,Waist,2,76,76,80,106,106,106,137,80,80,106,106,106,75.724
30015,,,,,,,,,,,Dest,2,Neck,2,76,76,85,85,96,96,124,68,68,76,88,88,75.832
28772,,,,,,,,,,,Rog,1,Ranged,2,76,76,85,91,91,91,138,85,85,85,85,85,75.99
31050,,,,,,,,,,,Aff,3,Hands,2,92,76,98,98,98,98,159,78,78,78,78,83,91.519
31050,,,,,,,,,,,Aff,3,Hands,2,92,76,98,98,98,98,159,78,78,78,78,83,91.519
32524,,,,,,,,,,,Fire,3,Back,2,77,77,75,75,83,83,116,70,70,70,83,83,76.18
32524,,,,,,,,,,,Fire,3,Back,2,77,77,75,75,83,83,116,70,70,70,83,83,76.18
29523,,,,,,,,,,,Tree,1,Wrist,2,77,77,90,101,101,112,112,90,90,101,101,101,76.2
29995,,,,,,,,,,,Ret,2,Legs,2,77,77,73,77,90,90,127,73,73,77,90,90,76.5017
28776,,,,,,,,,,,Arms,1,Hands,2,77,77,78,78,102,102,138,78,78,78,88,88,76.644
28776,,,,,,,,,,,Arms,1,Hands,2,77,77,78,78,102,102,138,78,78,78,88,88,76.644
34359,,,,,,,,,,,Shad,5,Neck,2,77,77,51,51,62,62,84,51,51,51,53,62,76.6655
34888,,,,,,,,,,,Tank,5,Ring,2,77,77,61,63,71,71,89,61,61,63,71,71,76.9
27683,,,,,,,,,,,Shad,1,Trinket,2,77,77,85,85,104,104,107,85,85,85,85,88,77
28763,,,,,,,,,,,Heal,1,Ring,2,77,77,88,136,136,136,136,88,88,136,136,136,77
32346,,,,,,,,,,,Arms,3,Waist,2,94,77,80,106,106,106,137,80,80,106,106,106,93.908
32346,,,,,,,,,,,Arms,3,Waist,2,94,77,80,106,106,106,137,80,80,106,106,106,93.908
30064,,,,,,,,,,,Aff,2,Waist,2,112,77,78,122,122,122,142,78,78,89,97,97,111.077
30064,,,,,,,,,,,Aff,2,Waist,2,112,77,78,122,122,122,142,78,78,89,97,97,111.077
30064,,,,,,,,,,,Aff,2,Waist,2,112,77,78,122,122,122,142,78,78,89,97,97,111.077
32527,,,,,,,,,,,Aff,3,Ring,2,78,78,56,56,85,96,102,46,46,49,78,78,77.115
24121,,,,,,,,,,,Fire,1,Neck,2,78,78,90,90,101,101,118,78,78,81,94,94,77.17968
32256,,,,,,,,,,,Arc,3,Waist,2,78,78,59,59,78,78,97,59,59,59,78,78,77.228
30079,,,,,,,,,,,Ele,2,Shoulders,2,78,78,73,81,98,98,136,73,73,81,98,98,77.51
29972,,,,,,,,,,,Arc,2,Legs,2,78,78,76,78,95,98,131,72,72,78,90,98,77.512
28828,,,,,,,,,,,Fury,1,Waist,2,78,78,82,114,114,114,162,82,82,114,114,114,77.94
29274,,,,,,,,,,,Tree,2,Off Hand,2,78,78,78,90,90,90,90,78,78,90,90,90,78
29274,,,,,,,,,,,Tree,3,Off Hand,2,78,78,78,90,90,90,90,78,78,90,90,90,78
30032,,,,,,,,,,,Arms,2,Waist,2,93,78,80,106,106,106,137,80,80,106,106,106,92.6
23207,,,,,,,,,,,Aff,1,Trinket,2,79,79,80,80,120,120,120,80,80,80,84,84,78.03
31329,,,,,,,,,,,Resto,1,Back,2,79,79,90,144,144,144,144,79,79,144,144,144,78.26
28824,,,,,,,,,,,Fury,1,Hands,2,79,79,79,82,107,107,149,79,79,82,97,97,78.42
34179,,,,,,,,,,,Aff,5,Off Hand,2,79,79,57,57,82,82,82,48,48,52,57,59,78.586
28776,,,,,,,,,,,Fury,1,Hands,2,79,79,79,82,107,107,149,79,79,82,97,97,78.96
30675,,,,,,,,,,,Ele,1,Waist,2,79,79,81,96,110,110,125,81,81,89,110,110,79
30680,,,,,,,,,,,Shad,1,Feet,2,79,79,82,82,82,82,100,82,82,82,82,82,79
30680,,,,,,,,,,,Owl,1,Feet,2,79,79,79,86,99,99,107,79,79,79,99,99,79
30680,,,,,,,,,,,Shad,1,Feet,2,79,79,82,82,82,82,100,82,82,82,82,82,79
30680,,,,,,,,,,,Shad,1,Feet,2,79,79,82,82,82,82,100,82,82,82,82,82,79
30680,,,,,,,,,,,Shad,1,Feet,2,79,79,82,82,82,82,100,82,82,82,82,82,79
32087,,,,,,,,,,,Ret,1,Head,2,84,79,86,103,126,126,140,86,86,100,120,120,83.7726
34362,,,,,,,,,,,Ele,5,Ring,2,85,79,63,63,82,82,99,63,63,63,82,82,84.58
32345,,,,,,,,,,,Arms,3,Feet,2,98,79,70,76,98,98,121,67,67,73,91,91,97.84
30037,,,,,,,,,,,Dest,2,Feet,2,107,79,102,111,114,114,184,102,102,102,114,114,106.443
32247,,,,,,,,,,,Fire,3,Ring,2,107,79,70,70,107,111,119,65,65,67,96,96,106.754
28757,,,,,,,,,,,Enh,1,Ring,2,111,79,116,129,151,151,157,94,94,101,129,133,110.243
32587,,,,,,,,,,,Arc,3,Shoulders,2,80,80,54,63,80,80,99,54,54,63,80,80,79.1
30626,,,,,,,,,,,Aff,2,Trinket,2,80,80,80,80,120,120,120,80,80,80,84,84,79.242
27683,,,,,,,,,,,Aff,1,Trinket,2,80,80,80,80,120,120,120,80,80,80,84,84,79.286
29274,,,,,,,,,,,Heal,1,Off Hand,2,80,80,80,98,98,122,122,80,80,98,98,98,79.5
29274,,,,,,,,,,,Heal,1,Off Hand,2,80,80,80,98,98,122,122,80,80,98,98,98,79.5
31856,,,,,,,,,,,Shad,2,Trinket,2,80,80,85,85,104,104,107,85,85,85,85,88,80
30903,,,,,,,,,,,Ret,3,Legs,2,85,80,73,77,90,90,127,73,73,77,90,90,84.9998
30903,,,,,,,,,,,Ret,3,Legs,2,85,80,73,77,90,90,127,73,73,77,90,90,84.9998
30038,,,,,,,,,,,Shad,2,Waist,2,98,80,79,98,98,98,107,79,79,80,90,90,97.0766
28757,,,,,,,,,,,BM,1,Ring,2,109,80,114,128,149,154,165,104,104,104,147,154,108.15
30064,,,,,,,,,,,Owl,2,Waist,2,109,80,92,120,120,120,128,92,92,92,103,103,108.5
30064,,,,,,,,,,,Owl,2,Waist,2,109,80,92,120,120,120,128,92,92,92,103,103,108.5
30064,,,,,,,,,,,Owl,2,Waist,2,109,80,92,120,120,120,128,92,92,92,103,103,108.5
30865,,,,,,,,,,,BM,3,One Hand,2,110,80,93,104,114,126,153,93,93,93,114,126,109.65
34361,,,,,,,,,,,Fury,5,Ring,2,81,81,57,65,76,76,97,50,50,54,66,74,80.21
29252,,,,,,,,,,,Tank,1,Wrist,2,81,81,89,98,119,119,146,89,89,98,119,119,80.3
29458,,,,,,,,,,,Resto,1,Off Hand,2,81,81,84,99,99,138,138,84,84,99,99,99,80.42
28278,,,,,,,,,,,Arc,1,Head,2,81,81,96,105,117,117,150,96,96,105,114,114,80.739
33829,,,,,,,,,,,Aff,4,Trinket,2,81,81,80,80,120,120,120,80,80,80,84,84,80.784
30015,,,,,,,,,,,Fire,2,Neck,2,81,81,90,90,101,101,118,78,78,81,94,94,80.794
30107,,,,,,,,,,,Arc,2,Chest,2,88,81,75,88,98,98,137,75,75,85,95,95,87.168
30740,,,,,,,,,,,Fury,1,Shoulders,2,89,81,89,93,107,107,126,81,81,93,107,107,88.6
33296,,,,,,,,,,,Prot,4,Neck,2,96,81,59,69,72,96,103,56,56,61,69,81,95.797
34177,,,,,,,,,,,Fury,5,Neck,2,82,82,60,60,74,74,102,47,47,55,69,69,81.48
21870,,,,,,,,,,,Shad,1,Feet,2,82,82,82,82,82,82,100,82,82,82,82,82,81.558
31054,,,,,,,,,,,Aff,3,Shoulders,2,112,82,85,97,112,112,131,75,75,79,95,95,111.64
24114,,,,,,,,,,,Enh,1,Neck,2,118,82,118,118,148,148,167,94,94,110,117,117,117.056
24114,,,,,,,,,,,Enh,1,Neck,2,118,82,118,118,148,148,167,94,94,110,117,117,117.056
29524,,,,,,,,,,,Owl,1,Waist,2,83,83,92,120,120,120,128,92,92,92,103,103,82.22
28609,,,,,,,,,,,Resto,1,Neck,2,83,83,100,125,153,161,161,83,83,113,113,161,82.5
33586,,,,,,,,,,,Ele,4,Hands,2,83,83,81,81,92,92,131,75,75,75,85,85,82.88
32331,,,,,,,,,,,Fire,3,Back,2,83,83,75,75,83,83,116,70,70,70,83,83,82.95
30626,,,,,,,,,,,Owl,2,Trinket,2,83,83,85,85,109,109,109,85,85,85,85,88,83
34204,,,,,,,,,,,Ele,5,Neck,2,88,83,61,65,70,72,99,61,61,65,65,72,87.43
30990,,,,,,,,,,,Ret,3,Chest,2,89,83,78,84,91,91,122,71,71,79,83,83,88.422
30990,,,,,,,,,,,Ret,3,Chest,2,89,83,78,84,91,91,122,71,71,79,83,83,88.422
28741,,,,,,,,,,,Fury,1,Legs,2,101,83,103,112,160,160,185,92,92,112,160,160,100.68
29381,,,,,,,,,,,BM,1,Neck,2,110,83,115,126,146,146,165,90,90,126,126,126,110
32586,,,,,,,,,,,Fire,3,Wrist,2,84,84,72,73,90,90,111,72,72,73,84,84,83.38
32586,,,,,,,,,,,Fire,3,Wrist,2,84,84,72,73,90,90,111,72,72,73,84,84,83.38
32483,,,,,,,,,,,Shad,3,Trinket,2,104,84,85,85,104,104,107,85,85,85,85,88,103.23
30121,,,,,,,,,,,Arms,2,Legs,2,107,84,101,108,147,147,177,88,88,108,147,147,106.4
28672,,,,,,,,,,,BM,1,Back,2,109,84,109,126,135,135,192,107,107,126,126,128,108.7
30894,,,,,,,,,,,Dest,3,Feet,2,112,84,102,111,114,114,184,102,102,102,114,114,111.655
30894,,,,,,,,,,,Dest,3,Feet,2,112,84,102,111,114,114,184,102,102,102,114,114,111.655
24114,,,,,,,,,,,BM,1,Neck,2,115,84,115,126,146,146,165,90,90,126,126,126,114.9
32524,,,,,,,,,,,Dest,3,Back,2,85,85,75,75,101,101,123,65,65,65,85,85,84.053
32524,,,,,,,,,,,Dest,3,Back,2,85,85,75,75,101,101,123,65,65,65,85,85,84.053
30724,,,,,,,,,,,Rog,1,Ranged,2,85,85,85,91,91,91,138,85,85,85,85,85,84.16
